,country,timepoint,cloudcover,highcloud,midcloud,lowcloud,rh_profile,wind_profile,temp2m,lifted_index,rh2m,msl_pressure,prec_type,prec_amount,snow_depth,wind10m.direction,wind10m.speed
50,New_Zealand,153,1,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 11}, {'layer': '900mb', 'rh': 14}, {'layer': '850mb', 'rh': 1}, {'layer': '800mb', 'rh': -1}, {'layer': '750mb', 'rh': 1}, {'layer': '700mb', 'rh': 4}, {'layer': '650mb', 'rh': 1}, {'layer': '600mb', 'rh': -1}, {'layer': '550mb', 'rh': -2}, {'layer': '500mb', 'rh': -2}, {'layer': '450mb', 'rh': -2}, {'layer': '400mb', 'rh': -2}, {'layer': '350mb', 'rh': -1}, {'layer': '300mb', 'rh': -1}, {'layer': '250mb', 'rh': 0}, {'layer': '200mb', 'rh': -2}]","[{'layer': '950mb', 'direction': 260, 'speed': 5}, {'layer': '900mb', 'direction': 260, 'speed': 5}, {'layer': '850mb', 'direction': 270, 'speed': 5}, {'layer': '800mb', 'direction': 275, 'speed': 6}, {'layer': '750mb', 'direction': 270, 'speed': 5}, {'layer': '700mb', 'direction': 260, 'speed': 5}, {'layer': '650mb', 'direction': 260, 'speed': 5}, {'layer': '600mb', 'direction': 260, 'speed': 5}, {'layer': '550mb', 'direction': 260, 'speed': 5}, {'layer': '500mb', 'direction': 255, 'speed': 5}, {'layer': '450mb', 'direction': 255, 'speed': 5}, {'layer': '400mb', 'direction': 245, 'speed': 5}, {'layer': '350mb', 'direction': 240, 'speed': 5}, {'layer': '300mb', 'direction': 255, 'speed': 5}, {'layer': '250mb', 'direction': 270, 'speed': 5}, {'layer': '200mb', 'direction': 275, 'speed': 7}]",13,6,10,1013,rain,4,0,260,4
51,New_Zealand,156,5,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 13}, {'layer': '900mb', 'rh': 12}, {'layer': '850mb', 'rh': 15}, {'layer': '800mb', 'rh': 6}, {'layer': '750mb', 'rh': 5}, {'layer': '700mb', 'rh': 2}, {'layer': '650mb', 'rh': 0}, {'layer': '600mb', 'rh': 0}, {'layer': '550mb', 'rh': -1}, {'layer': '500mb', 'rh': -2}, {'layer': '450mb', 'rh': -2}, {'layer': '400mb', 'rh': -1}, {'layer': '350mb', 'rh': 1}, {'layer': '300mb', 'rh': 1}, {'layer': '250mb', 'rh': 1}, {'layer': '200mb', 'rh': -2}]","[{'layer': '950mb', 'direction': 255, 'speed': 5}, {'layer': '900mb', 'direction': 255, 'speed': 5}, {'layer': '850mb', 'direction': 260, 'speed': 5}, {'layer': '800mb', 'direction': 270, 'speed': 5}, {'layer': '750mb', 'direction': 265, 'speed': 5}, {'layer': '700mb', 'direction': 260, 'speed': 5}, {'layer': '650mb', 'direction': 255, 'speed': 5}, {'layer': '600mb', 'direction': 255, 'speed': 5}, {'layer': '550mb', 'direction': 255, 'speed': 5}, {'layer': '500mb', 'direction': 260, 'speed': 5}, {'layer': '450mb', 'direction': 265, 'speed': 5}, {'layer': '400mb', 'direction': 265, 'speed': 5}, {'layer': '350mb', 'direction': 255, 'speed': 5}, {'layer': '300mb', 'direction': 270, 'speed': 5}, {'layer': '250mb', 'direction': 280, 'speed': 5}, {'layer': '200mb', 'direction': 275, 'speed': 7}]",13,6,10,1012,rain,4,0,255,4
52,New_Zealand,159,9,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 8}, {'layer': '900mb', 'rh': 11}, {'layer': '850mb', 'rh': 15}, {'layer': '800mb', 'rh': 9}, {'layer': '750mb', 'rh': 5}, {'layer': '700mb', 'rh': 3}, {'layer': '650mb', 'rh': 1}, {'layer': '600mb', 'rh': 0}, {'layer': '550mb', 'rh': 0}, {'layer': '500mb', 'rh': -1}, {'layer': '450mb', 'rh': -1}, {'layer': '400mb', 'rh': -1}, {'layer': '350mb', 'rh': 0}, {'layer': '300mb', 'rh': 6}, {'layer': '250mb', 'rh': 3}, {'layer': '200mb', 'rh': -2}]","[{'layer': '950mb', 'direction': 260, 'speed': 5}, {'layer': '900mb', 'direction': 255, 'speed': 5}, {'layer': '850mb', 'direction': 250, 'speed': 5}, {'layer': '800mb', 'direction': 260, 'speed': 5}, {'layer': '750mb', 'direction': 265, 'speed': 5}, {'layer': '700mb', 'direction': 265, 'speed': 5}, {'layer': '650mb', 'direction': 265, 'speed': 5}, {'layer': '600mb', 'direction': 265, 'speed': 5}, {'layer': '550mb', 'direction': 265, 'speed': 6}, {'layer': '500mb', 'direction': 265, 'speed': 6}, {'layer': '450mb', 'direction': 265, 'speed': 6}, {'layer': '400mb', 'direction': 270, 'speed': 6}, {'layer': '350mb', 'direction': 275, 'speed': 5}, {'layer': '300mb', 'direction': 275, 'speed': 5}, {'layer': '250mb', 'direction': 280, 'speed': 6}, {'layer': '200mb', 'direction': 275, 'speed': 7}]",13,2,10,1011,rain,4,0,275,4
53,New_Zealand,162,9,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 11}, {'layer': '900mb', 'rh': 11}, {'layer': '850mb', 'rh': 10}, {'layer': '800mb', 'rh': 12}, {'layer': '750mb', 'rh': 8}, {'layer': '700mb', 'rh': 1}, {'layer': '650mb', 'rh': 2}, {'layer': '600mb', 'rh': 1}, {'layer': '550mb', 'rh': 2}, {'layer': '500mb', 'rh': -1}, {'layer': '450mb', 'rh': -1}, {'layer': '400mb', 'rh': -2}, {'layer': '350mb', 'rh': 1}, {'layer': '300mb', 'rh': 5}, {'layer': '250mb', 'rh': 5}, {'layer': '200mb', 'rh': -2}]","[{'layer': '950mb', 'direction': 260, 'speed': 5}, {'layer': '900mb', 'direction': 255, 'speed': 5}, {'layer': '850mb', 'direction': 255, 'speed': 5}, {'layer': '800mb', 'direction': 255, 'speed': 5}, {'layer': '750mb', 'direction': 265, 'speed': 6}, {'layer': '700mb', 'direction': 265, 'speed': 6}, {'layer': '650mb', 'direction': 270, 'speed': 6}, {'layer': '600mb', 'direction': 270, 'speed': 6}, {'layer': '550mb', 'direction': 265, 'speed': 6}, {'layer': '500mb', 'direction': 265, 'speed': 6}, {'layer': '450mb', 'direction': 265, 'speed': 6}, {'layer': '400mb', 'direction': 260, 'speed': 6}, {'layer': '350mb', 'direction': 275, 'speed': 6}, {'layer': '300mb', 'direction': 280, 'speed': 6}, {'layer': '250mb', 'direction': 280, 'speed': 6}, {'layer': '200mb', 'direction': 275, 'speed': 7}]",13,2,10,1010,rain,4,0,260,5
54,New_Zealand,165,1,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 11}, {'layer': '900mb', 'rh': 12}, {'layer': '850mb', 'rh': 11}, {'layer': '800mb', 'rh': 5}, {'layer': '750mb', 'rh': 1}, {'layer': '700mb', 'rh': 0}, {'layer': '650mb', 'rh': 0}, {'layer': '600mb', 'rh': -1}, {'layer': '550mb', 'rh': 1}, {'layer': '500mb', 'rh': 6}, {'layer': '450mb', 'rh': 9}, {'layer': '400mb', 'rh': 10}, {'layer': '350mb', 'rh': 9}, {'layer': '300mb', 'rh': 5}, {'layer': '250mb', 'rh': 2}, {'layer': '200mb', 'rh': -3}]","[{'layer': '950mb', 'direction': 265, 'speed': 6}, {'layer': '900mb', 'direction': 260, 'speed': 6}, {'layer': '850mb', 'direction': 260, 'speed': 6}, {'layer': '800mb', 'direction': 260, 'speed': 6}, {'layer': '750mb', 'direction': 260, 'speed': 6}, {'layer': '700mb', 'direction': 260, 'speed': 6}, {'layer': '650mb', 'direction': 265, 'speed': 6}, {'layer': '600mb', 'direction': 265, 'speed': 6}, {'layer': '550mb', 'direction': 265, 'speed': 6}, {'layer': '500mb', 'direction': 260, 'speed': 7}, {'layer': '450mb', 'direction': 260, 'speed': 6}, {'layer': '400mb', 'direction': 265, 'speed': 6}, {'layer': '350mb', 'direction': 270, 'speed': 6}, {'layer': '300mb', 'direction': 270, 'speed': 6}, {'layer': '250mb', 'direction': 265, 'speed': 7}, {'layer': '200mb', 'direction': 270, 'speed': 8}]",13,2,11,1009,rain,4,0,265,5
55,New_Zealand,168,1,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 11}, {'layer': '900mb', 'rh': 10}, {'layer': '850mb', 'rh': 11}, {'layer': '800mb', 'rh': 10}, {'layer': '750mb', 'rh': 11}, {'layer': '700mb', 'rh': 1}, {'layer': '650mb', 'rh': 1}, {'layer': '600mb', 'rh': -1}, {'layer': '550mb', 'rh': -2}, {'layer': '500mb', 'rh': -3}, {'layer': '450mb', 'rh': -3}, {'layer': '400mb', 'rh': -1}, {'layer': '350mb', 'rh': -1}, {'layer': '300mb', 'rh': -1}, {'layer': '250mb', 'rh': 2}, {'layer': '200mb', 'rh': -2}]","[{'layer': '950mb', 'direction': 265, 'speed': 6}, {'layer': '900mb', 'direction': 255, 'speed': 6}, {'layer': '850mb', 'direction': 255, 'speed': 6}, {'layer': '800mb', 'direction': 255, 'speed': 6}, {'layer': '750mb', 'direction': 260, 'speed': 6}, {'layer': '700mb', 'direction': 260, 'speed': 7}, {'layer': '650mb', 'direction': 260, 'speed': 7}, {'layer': '600mb', 'direction': 265, 'speed': 7}, {'layer': '550mb', 'direction': 260, 'speed': 7}, {'layer': '500mb', 'direction': 255, 'speed': 7}, {'layer': '450mb', 'direction': 255, 'speed': 7}, {'layer': '400mb', 'direction': 250, 'speed': 7}, {'layer': '350mb', 'direction': 255, 'speed': 7}, {'layer': '300mb', 'direction': 260, 'speed': 7}, {'layer': '250mb', 'direction': 260, 'speed': 8}, {'layer': '200mb', 'direction': 265, 'speed': 9}]",13,2,10,1008,rain,4,0,265,5
56,New_Zealand,171,7,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 12}, {'layer': '900mb', 'rh': 13}, {'layer': '850mb', 'rh': 13}, {'layer': '800mb', 'rh': 12}, {'layer': '750mb', 'rh': 13}, {'layer': '700mb', 'rh': 15}, {'layer': '650mb', 'rh': -3}, {'layer': '600mb', 'rh': -1}, {'layer': '550mb', 'rh': 1}, {'layer': '500mb', 'rh': -1}, {'layer': '450mb', 'rh': 0}, {'layer': '400mb', 'rh': 1}, {'layer': '350mb', 'rh': 0}, {'layer': '300mb', 'rh': 1}, {'layer': '250mb', 'rh': -1}, {'layer': '200mb', 'rh': -2}]","[{'layer': '950mb', 'direction': 255, 'speed': 6}, {'layer': '900mb', 'direction': 255, 'speed': 7}, {'layer': '850mb', 'direction': 250, 'speed': 7}, {'layer': '800mb', 'direction': 255, 'speed': 7}, {'layer': '750mb', 'direction': 260, 'speed': 7}, {'layer': '700mb', 'direction': 260, 'speed': 7}, {'layer': '650mb', 'direction': 255, 'speed': 7}, {'layer': '600mb', 'direction': 250, 'speed': 7}, {'layer': '550mb', 'direction': 250, 'speed': 7}, {'layer': '500mb', 'direction': 245, 'speed': 7}, {'layer': '450mb', 'direction': 250, 'speed': 7}, {'layer': '400mb', 'direction': 250, 'speed': 7}, {'layer': '350mb', 'direction': 255, 'speed': 7}, {'layer': '300mb', 'direction': 240, 'speed': 7}, {'layer': '250mb', 'direction': 240, 'speed': 7}, {'layer': '200mb', 'direction': 260, 'speed': 10}]",12,2,11,1007,rain,4,0,255,5
57,New_Zealand,174,6,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 11}, {'layer': '900mb', 'rh': 14}, {'layer': '850mb', 'rh': 15}, {'layer': '800mb', 'rh': 6}, {'layer': '750mb', 'rh': 1}, {'layer': '700mb', 'rh': 3}, {'layer': '650mb', 'rh': 2}, {'layer': '600mb', 'rh': 0}, {'layer': '550mb', 'rh': 0}, {'layer': '500mb', 'rh': 0}, {'layer': '450mb', 'rh': 3}, {'layer': '400mb', 'rh': 3}, {'layer': '350mb', 'rh': 0}, {'layer': '300mb', 'rh': 0}, {'layer': '250mb', 'rh': -1}, {'layer': '200mb', 'rh': -1}]","[{'layer': '950mb', 'direction': 240, 'speed': 6}, {'layer': '900mb', 'direction': 240, 'speed': 6}, {'layer': '850mb', 'direction': 245, 'speed': 6}, {'layer': '800mb', 'direction': 250, 'speed': 7}, {'layer': '750mb', 'direction': 255, 'speed': 7}, {'layer': '700mb', 'direction': 250, 'speed': 7}, {'layer': '650mb', 'direction': 245, 'speed': 7}, {'layer': '600mb', 'direction': 245, 'speed': 8}, {'layer': '550mb', 'direction': 245, 'speed': 8}, {'layer': '500mb', 'direction': 245, 'speed': 8}, {'layer': '450mb', 'direction': 250, 'speed': 8}, {'layer': '400mb', 'direction': 245, 'speed': 8}, {'layer': '350mb', 'direction': 240, 'speed': 9}, {'layer': '300mb', 'direction': 240, 'speed': 9}, {'layer': '250mb', 'direction': 240, 'speed': 8}, {'layer': '200mb', 'direction': 255, 'speed': 10}]",11,6,10,1008,rain,4,0,240,5
58,New_Zealand,177,9,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 11}, {'layer': '900mb', 'rh': 14}, {'layer': '850mb', 'rh': 15}, {'layer': '800mb', 'rh': 15}, {'layer': '750mb', 'rh': -3}, {'layer': '700mb', 'rh': -3}, {'layer': '650mb', 'rh': -3}, {'layer': '600mb', 'rh': -1}, {'layer': '550mb', 'rh': 3}, {'layer': '500mb', 'rh': 6}, {'layer': '450mb', 'rh': 3}, {'layer': '400mb', 'rh': 0}, {'layer': '350mb', 'rh': 1}, {'layer': '300mb', 'rh': -2}, {'layer': '250mb', 'rh': -2}, {'layer': '200mb', 'rh': -1}]","[{'layer': '950mb', 'direction': 230, 'speed': 6}, {'layer': '900mb', 'direction': 235, 'speed': 6}, {'layer': '850mb', 'direction': 235, 'speed': 6}, {'layer': '800mb', 'direction': 240, 'speed': 6}, {'layer': '750mb', 'direction': 240, 'speed': 7}, {'layer': '700mb', 'direction': 235, 'speed': 7}, {'layer': '650mb', 'direction': 240, 'speed': 7}, {'layer': '600mb', 'direction': 240, 'speed': 8}, {'layer': '550mb', 'direction': 245, 'speed': 8}, {'layer': '500mb', 'direction': 245, 'speed': 9}, {'layer': '450mb', 'direction': 250, 'speed': 9}, {'layer': '400mb', 'direction': 250, 'speed': 9}, {'layer': '350mb', 'direction': 250, 'speed': 9}, {'layer': '300mb', 'direction': 245, 'speed': 9}, {'layer': '250mb', 'direction': 250, 'speed': 9}, {'layer': '200mb', 'direction': 255, 'speed': 10}]",9,10,9,1010,rain,5,0,225,5
59,New_Zealand,180,9,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 10}, {'layer': '900mb', 'rh': 13}, {'layer': '850mb', 'rh': 15}, {'layer': '800mb', 'rh': 16}, {'layer': '750mb', 'rh': -3}, {'layer': '700mb', 'rh': -3}, {'layer': '650mb', 'rh': -2}, {'layer': '600mb', 'rh': -1}, {'layer': '550mb', 'rh': 2}, {'layer': '500mb', 'rh': 2}, {'layer': '450mb', 'rh': 0}, {'layer': '400mb', 'rh': 1}, {'layer': '350mb', 'rh': -1}, {'layer': '300mb', 'rh': -2}, {'layer': '250mb', 'rh': -1}, {'layer': '200mb', 'rh': -2}]","[{'layer': '950mb', 'direction': 225, 'speed': 6}, {'layer': '900mb', 'direction': 230, 'speed': 6}, {'layer': '850mb', 'direction': 230, 'speed': 6}, {'layer': '800mb', 'direction': 235, 'speed': 6}, {'layer': '750mb', 'direction': 230, 'speed': 7}, {'layer': '700mb', 'direction': 235, 'speed': 7}, {'layer': '650mb', 'direction': 245, 'speed': 7}, {'layer': '600mb', 'direction': 245, 'speed': 7}, {'layer': '550mb', 'direction': 245, 'speed': 8}, {'layer': '500mb', 'direction': 245, 'speed': 8}, {'layer': '450mb', 'direction': 245, 'speed': 9}, {'layer': '400mb', 'direction': 245, 'speed': 10}, {'layer': '350mb', 'direction': 245, 'speed': 10}, {'layer': '300mb', 'direction': 245, 'speed': 10}, {'layer': '250mb', 'direction': 250, 'speed': 10}, {'layer': '200mb', 'direction': 255, 'speed': 10}]",9,15,8,1012,rain,5,0,225,5
60,New_Zealand,183,9,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 10}, {'layer': '900mb', 'rh': 13}, {'layer': '850mb', 'rh': 16}, {'layer': '800mb', 'rh': 16}, {'layer': '750mb', 'rh': -3}, {'layer': '700mb', 'rh': -1}, {'layer': '650mb', 'rh': -1}, {'layer': '600mb', 'rh': -2}, {'layer': '550mb', 'rh': -2}, {'layer': '500mb', 'rh': -3}, {'layer': '450mb', 'rh': -3}, {'layer': '400mb', 'rh': -1}, {'layer': '350mb', 'rh': 0}, {'layer': '300mb', 'rh': 2}, {'layer': '250mb', 'rh': 1}, {'layer': '200mb', 'rh': -2}]","[{'layer': '950mb', 'direction': 230, 'speed': 6}, {'layer': '900mb', 'direction': 230, 'speed': 6}, {'layer': '850mb', 'direction': 230, 'speed': 6}, {'layer': '800mb', 'direction': 230, 'speed': 6}, {'layer': '750mb', 'direction': 230, 'speed': 7}, {'layer': '700mb', 'direction': 235, 'speed': 7}, {'layer': '650mb', 'direction': 240, 'speed': 8}, {'layer': '600mb', 'direction': 235, 'speed': 8}, {'layer': '550mb', 'direction': 235, 'speed': 9}, {'layer': '500mb', 'direction': 235, 'speed': 9}, {'layer': '450mb', 'direction': 240, 'speed': 9}, {'layer': '400mb', 'direction': 240, 'speed': 10}, {'layer': '350mb', 'direction': 240, 'speed': 10}, {'layer': '300mb', 'direction': 240, 'speed': 10}, {'layer': '250mb', 'direction': 250, 'speed': 10}, {'layer': '200mb', 'direction': 255, 'speed': 11}]",9,15,9,1013,rain,5,0,225,5
61,New_Zealand,186,9,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 9}, {'layer': '900mb', 'rh': 12}, {'layer': '850mb', 'rh': 16}, {'layer': '800mb', 'rh': 16}, {'layer': '750mb', 'rh': -1}, {'layer': '700mb', 'rh': -2}, {'layer': '650mb', 'rh': -2}, {'layer': '600mb', 'rh': -2}, {'layer': '550mb', 'rh': -2}, {'layer': '500mb', 'rh': -3}, {'layer': '450mb', 'rh': -2}, {'layer': '400mb', 'rh': -3}, {'layer': '350mb', 'rh': -2}, {'layer': '300mb', 'rh': 0}, {'layer': '250mb', 'rh': 1}, {'layer': '200mb', 'rh': -2}]","[{'layer': '950mb', 'direction': 225, 'speed': 6}, {'layer': '900mb', 'direction': 225, 'speed': 6}, {'layer': '850mb', 'direction': 230, 'speed': 6}, {'layer': '800mb', 'direction': 230, 'speed': 6}, {'layer': '750mb', 'direction': 225, 'speed': 7}, {'layer': '700mb', 'direction': 225, 'speed': 7}, {'layer': '650mb', 'direction': 225, 'speed': 8}, {'layer': '600mb', 'direction': 225, 'speed': 9}, {'layer': '550mb', 'direction': 235, 'speed': 9}, {'layer': '500mb', 'direction': 235, 'speed': 9}, {'layer': '450mb', 'direction': 235, 'speed': 9}, {'layer': '400mb', 'direction': 230, 'speed': 9}, {'layer': '350mb', 'direction': 235, 'speed': 10}, {'layer': '300mb', 'direction': 240, 'speed': 10}, {'layer': '250mb', 'direction': 245, 'speed': 10}, {'layer': '200mb', 'direction': 255, 'speed': 11}]",9,15,8,1014,rain,5,0,225,5
62,New_Zealand,189,9,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 10}, {'layer': '900mb', 'rh': 13}, {'layer': '850mb', 'rh': 15}, {'layer': '800mb', 'rh': 15}, {'layer': '750mb', 'rh': -3}, {'layer': '700mb', 'rh': -2}, {'layer': '650mb', 'rh': 0}, {'layer': '600mb', 'rh': 0}, {'layer': '550mb', 'rh': 0}, {'layer': '500mb', 'rh': -1}, {'layer': '450mb', 'rh': -2}, {'layer': '400mb', 'rh': -1}, {'layer': '350mb', 'rh': -1}, {'layer': '300mb', 'rh': -1}, {'layer': '250mb', 'rh': 0}, {'layer': '200mb', 'rh': -2}]","[{'layer': '950mb', 'direction': 225, 'speed': 6}, {'layer': '900mb', 'direction': 225, 'speed': 6}, {'layer': '850mb', 'direction': 225, 'speed': 6}, {'layer': '800mb', 'direction': 225, 'speed': 6}, {'layer': '750mb', 'direction': 225, 'speed': 7}, {'layer': '700mb', 'direction': 220, 'speed': 7}, {'layer': '650mb', 'direction': 220, 'speed': 7}, {'layer': '600mb', 'direction': 225, 'speed': 8}, {'layer': '550mb', 'direction': 225, 'speed': 8}, {'layer': '500mb', 'direction': 225, 'speed': 9}, {'layer': '450mb', 'direction': 230, 'speed': 9}, {'layer': '400mb', 'direction': 230, 'speed': 9}, {'layer': '350mb', 'direction': 235, 'speed': 9}, {'layer': '300mb', 'direction': 235, 'speed': 10}, {'layer': '250mb', 'direction': 245, 'speed': 10}, {'layer': '200mb', 'direction': 255, 'speed': 11}]",9,15,9,1015,rain,5,0,225,5
63,New_Zealand,192,9,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 10}, {'layer': '900mb', 'rh': 14}, {'layer': '850mb', 'rh': 15}, {'layer': '800mb', 'rh': 16}, {'layer': '750mb', 'rh': -1}, {'layer': '700mb', 'rh': 2}, {'layer': '650mb', 'rh': 2}, {'layer': '600mb', 'rh': 2}, {'layer': '550mb', 'rh': 1}, {'layer': '500mb', 'rh': 2}, {'layer': '450mb', 'rh': 3}, {'layer': '400mb', 'rh': 2}, {'layer': '350mb', 'rh': -1}, {'layer': '300mb', 'rh': -3}, {'layer': '250mb', 'rh': -1}, {'layer': '200mb', 'rh': -2}]","[{'layer': '950mb', 'direction': 230, 'speed': 6}, {'layer': '900mb', 'direction': 230, 'speed': 6}, {'layer': '850mb', 'direction': 230, 'speed': 6}, {'layer': '800mb', 'direction': 230, 'speed': 6}, {'layer': '750mb', 'direction': 220, 'speed': 7}, {'layer': '700mb', 'direction': 220, 'speed': 7}, {'layer': '650mb', 'direction': 220, 'speed': 7}, {'layer': '600mb', 'direction': 225, 'speed': 8}, {'layer': '550mb', 'direction': 225, 'speed': 8}, {'layer': '500mb', 'direction': 225, 'speed': 9}, {'layer': '450mb', 'direction': 225, 'speed': 9}, {'layer': '400mb', 'direction': 230, 'speed': 9}, {'layer': '350mb', 'direction': 235, 'speed': 9}, {'layer': '300mb', 'direction': 230, 'speed': 9}, {'layer': '250mb', 'direction': 245, 'speed': 9}, {'layer': '200mb', 'direction': 255, 'speed': 11}]",10,15,9,1015,rain,5,0,230,5
0,Papua_New_Guinea,3,1,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 11}, {'layer': '900mb', 'rh': 11}, {'layer': '850mb', 'rh': 7}, {'layer': '800mb', 'rh': 1}, {'layer': '750mb', 'rh': -1}, {'layer': '700mb', 'rh': -3}, {'layer': '650mb', 'rh': -3}, {'layer': '600mb', 'rh': -3}, {'layer': '550mb', 'rh': -3}, {'layer': '500mb', 'rh': -3}, {'layer': '450mb', 'rh': -3}, {'layer': '400mb', 'rh': -3}, {'layer': '350mb', 'rh': -3}, {'layer': '300mb', 'rh': -3}, {'layer': '250mb', 'rh': -3}, {'layer': '200mb', 'rh': 1}]","[{'layer': '950mb', 'direction': 105, 'speed': 4}, {'layer': '900mb', 'direction': 110, 'speed': 3}, {'layer': '850mb', 'direction': 95, 'speed': 3}, {'layer': '800mb', 'direction': 70, 'speed': 3}, {'layer': '750mb', 'direction': 350, 'speed': 2}, {'layer': '700mb', 'direction': 330, 'speed': 2}, {'layer': '650mb', 'direction': 335, 'speed': 2}, {'layer': '600mb', 'direction': 320, 'speed': 2}, {'layer': '550mb', 'direction': 290, 'speed': 2}, {'layer': '500mb', 'direction': 285, 'speed': 3}, {'layer': '450mb', 'direction': 255, 'speed': 3}, {'layer': '400mb', 'direction': 340, 'speed': 2}, {'layer': '350mb', 'direction': 345, 'speed': 3}, {'layer': '300mb', 'direction': 320, 'speed': 3}, {'layer': '250mb', 'direction': 255, 'speed': 3}, {'layer': '200mb', 'direction': 285, 'speed': 4}]",27,-1,10,1012,none,1,0,100,3
1,Papua_New_Guinea,6,3,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 12}, {'layer': '900mb', 'rh': 11}, {'layer': '850mb', 'rh': 5}, {'layer': '800mb', 'rh': 1}, {'layer': '750mb', 'rh': -1}, {'layer': '700mb', 'rh': -2}, {'layer': '650mb', 'rh': -3}, {'layer': '600mb', 'rh': -3}, {'layer': '550mb', 'rh': -3}, {'layer': '500mb', 'rh': -3}, {'layer': '450mb', 'rh': -3}, {'layer': '400mb', 'rh': -3}, {'layer': '350mb', 'rh': -3}, {'layer': '300mb', 'rh': -4}, {'layer': '250mb', 'rh': -2}, {'layer': '200mb', 'rh': 1}]","[{'layer': '950mb', 'direction': 100, 'speed': 3}, {'layer': '900mb', 'direction': 105, 'speed': 3}, {'layer': '850mb', 'direction': 100, 'speed': 3}, {'layer': '800mb', 'direction': 75, 'speed': 3}, {'layer': '750mb', 'direction': 25, 'speed': 2}, {'layer': '700mb', 'direction': 345, 'speed': 2}, {'layer': '650mb', 'direction': 0, 'speed': 2}, {'layer': '600mb', 'direction': 0, 'speed': 2}, {'layer': '550mb', 'direction': 300, 'speed': 2}, {'layer': '500mb', 'direction': 265, 'speed': 2}, {'layer': '450mb', 'direction': 275, 'speed': 3}, {'layer': '400mb', 'direction': 330, 'speed': 3}, {'layer': '350mb', 'direction': 0, 'speed': 3}, {'layer': '300mb', 'direction': 310, 'speed': 3}, {'layer': '250mb', 'direction': 265, 'speed': 3}, {'layer': '200mb', 'direction': 275, 'speed': 4}]",27,2,10,1014,none,1,0,95,3
2,Papua_New_Guinea,9,5,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 14}, {'layer': '900mb', 'rh': 13}, {'layer': '850mb', 'rh': 4}, {'layer': '800mb', 'rh': 1}, {'layer': '750mb', 'rh': -1}, {'layer': '700mb', 'rh': -2}, {'layer': '650mb', 'rh': -2}, {'layer': '600mb', 'rh': -3}, {'layer': '550mb', 'rh': -3}, {'layer': '500mb', 'rh': -3}, {'layer': '450mb', 'rh': -2}, {'layer': '400mb', 'rh': -3}, {'layer': '350mb', 'rh': -3}, {'layer': '300mb', 'rh': -4}, {'layer': '250mb', 'rh': -1}, {'layer': '200mb', 'rh': 1}]","[{'layer': '950mb', 'direction': 105, 'speed': 3}, {'layer': '900mb', 'direction': 105, 'speed': 4}, {'layer': '850mb', 'direction': 100, 'speed': 3}, {'layer': '800mb', 'direction': 70, 'speed': 2}, {'layer': '750mb', 'direction': 0, 'speed': 2}, {'layer': '700mb', 'direction': 325, 'speed': 2}, {'layer': '650mb', 'direction': 345, 'speed': 2}, {'layer': '600mb', 'direction': 350, 'speed': 2}, {'layer': '550mb', 'direction': 330, 'speed': 2}, {'layer': '500mb', 'direction': 240, 'speed': 2}, {'layer': '450mb', 'direction': 270, 'speed': 3}, {'layer': '400mb', 'direction': 310, 'speed': 3}, {'layer': '350mb', 'direction': 350, 'speed': 4}, {'layer': '300mb', 'direction': 285, 'speed': 3}, {'layer': '250mb', 'direction': 275, 'speed': 3}, {'layer': '200mb', 'direction': 270, 'speed': 4}]",27,-1,11,1014,none,1,0,105,3
